example_id                                                                          | status | run_time              |
./spec/resources/keyword_spec.rb[1:2]                                               | passed | 0.96395 seconds       |
./spec/resources/media-entry/api_client_authorization_spec.rb[1:1:1]                | passed | 0.96693 seconds       |
./spec/resources/media-entry/api_client_authorization_spec.rb[1:2:1]                | passed | 1.1 seconds           |
./spec/resources/media-entry/meta-data_spec.rb[1:1:1:1]                             | passed | 1.03 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:1:2]                             | passed | 1.3 seconds           |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:1]                             | passed | 1.36 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:2:1]                           | passed | 1.47 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:2:2:1:1]                       | passed | 1.45 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:3:1:1:1]                       | passed | 3.86 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:3:2:1:1]                       | passed | 1.25 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:3:2:1:2]                       | passed | 1.62 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:3:3:1:1]                       | passed | 1.52 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:2:3:3:1:2]                       | passed | 1.36 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:2:1:1:1]                           | passed | 1.64 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:2:1:1:2]                           | passed | 1.69 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:2:1:2:1]                           | passed | 1.67 seconds          |
./spec/resources/media-entry/unsafe_methods_spec.rb[1:1]                            | passed | 1.04 seconds          |
./spec/resources/media-entry/unsafe_methods_spec.rb[1:2]                            | passed | 0.87195 seconds       |
./spec/resources/media-entry/unsafe_methods_spec.rb[1:3]                            | passed | 1.02 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[1:1:1]                      | passed | 0.91388 seconds       |
./spec/resources/media-entry/user_authorization_spec.rb[1:2:1]                      | passed | 0.96251 seconds       |
./spec/resources/media-entry/user_authorization_spec.rb[2:1:1]                      | passed | 1.43 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:2:1]                      | passed | 1.11 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:3:1]                      | passed | 1.31 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:4:1]                      | passed | 1.2 seconds           |
./spec/resources/media-entry/user_authorization_spec.rb[2:5:1]                      | passed | 1.1 seconds           |
./spec/resources/media-entry/user_authorization_spec.rb[2:6:1]                      | passed | 1.39 seconds          |
./spec/resources/media-entry_spec.rb[1:1:1:1]                                       | passed | 0.96109 seconds       |
./spec/resources/media-entry_spec.rb[1:1:1:2:1]                                     | passed | 1.22 seconds          |
./spec/resources/media-entry_spec.rb[1:2:1:1]                                       | passed | 1.08 seconds          |
./spec/resources/media-entry_spec.rb[1:2:1:2:1]                                     | passed | 0.97215 seconds       |
./spec/resources/media-entry_spec.rb[1:3:1:1:1]                                     | passed | 1.1 seconds           |
./spec/resources/media-entry_spec.rb[1:3:2:1:1]                                     | passed | 1.06 seconds          |
./spec/resources/media-entry_spec.rb[1:3:2:2:1:1]                                   | passed | 1.19 seconds          |
./spec/resources/media-entry_spec.rb[1:3:2:2:1:2]                                   | passed | 0.84562 seconds       |
./spec/resources/media-file/api_client_authorization_spec.rb[1:1:1:1]               | passed | 1.64 seconds          |
./spec/resources/media-file/api_client_authorization_spec.rb[1:2:1:1]               | passed | 1.57 seconds          |
./spec/resources/media-file/api_client_authorization_spec.rb[1:2:2:1]               | passed | 1.64 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:1:1]                               | passed | 0.86146 seconds       |
./spec/resources/media-file/media-file_spec.rb[1:2:1]                               | passed | 1.24 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:1]                             | passed | 1.36 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:2]                             | passed | 1.4 seconds           |
./spec/resources/media-file/media-file_spec.rb[1:2:3:1:1:1]                         | passed | 1.39 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:3:1:2:1]                         | passed | 1.22 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:3:1:2:2]                         | passed | 1.23 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:3:2:1:1]                         | passed | 1.43 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:3:2:1:2:1]                       | passed | 1.23 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:3:2:1:3:1]                       | passed | 1.18 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:3:2:1:4:1]                       | passed | 1.42 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[1:1:1]                       | passed | 1.04 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[1:2:1]                       | passed | 1.32 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[2:1:1]                       | passed | 1.39 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[2:2:1]                       | passed | 1.18 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[2:3:1]                       | passed | 1.56 seconds          |
./spec/resources/media_entries/filter/advanced_filter_spec.rb[1:1:1]                | passed | 3 minutes 6.3 seconds |
./spec/resources/media_entries/filter/advanced_filter_spec.rb[1:2:1]                | passed | 5.09 seconds          |
./spec/resources/media_entries/filter/collection_filter_spec.rb[1:1:2]              | passed | 1.99 seconds          |
./spec/resources/media_entries/filter/collection_filter_spec.rb[1:1:3]              | passed | 1.7 seconds           |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:1:2]             | passed | 5.3 seconds           |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:2:2]             | passed | 5.48 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:2:3]             | passed | 5.55 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:1:2]           | passed | 2.79 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:1:3]           | passed | 2.51 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:1:4]           | passed | 2.98 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:1:5]           | passed | 3.27 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:2:2]           | passed | 2.93 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:2:3]           | passed | 2.62 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:2:4]           | passed | 3.06 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:2:5]           | passed | 3.14 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:3:2]           | passed | 2.88 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:3:3]           | passed | 3.02 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:4:2]           | passed | 2.77 seconds          |
./spec/resources/media_entries/filter/permissions_filter_spec.rb[1:3:4:3]           | passed | 2.98 seconds          |
./spec/resources/media_entries/filter/search_in_not_public_meta_data_spec.rb[1:1:1] | passed | 1.07 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:1:1]                      | passed | 5.78 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:2:1]                      | passed | 6.02 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:2:2]                      | passed | 5.9 seconds           |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:2:3]                      | passed | 6.05 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:2:4]                      | passed | 5.86 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:2:5]                      | passed | 6.24 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:2:6]                      | passed | 6.04 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:3:1]                      | passed | 10.47 seconds         |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:3:2]                      | passed | 10.62 seconds         |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:3:3]                      | passed | 10.16 seconds         |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:3:4]                      | passed | 10.79 seconds         |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:4:1]                      | passed | 5.89 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:4:2]                      | passed | 5.67 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:5:1:1]                    | passed | 5.72 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:6:1:1]                    | passed | 5.89 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:2:7:1:1]                    | passed | 5.88 seconds          |
./spec/resources/media_entries/index-order-by_spec.rb[1:3:1:1]                      | passed | 5.76 seconds          |
