example_id                                                                          | status | run_time              |
./spec/resources/groups/patch_group_spec.rb[1:1:2:1]                                | passed | 2.29 seconds          |
./spec/resources/groups/patch_group_spec.rb[1:1:2:2]                                | passed | 1.44 seconds          |
./spec/resources/groups/patch_group_spec.rb[1:1:2:3:1]                              | passed | 1.51 seconds          |
./spec/resources/groups/users/add_spec.rb[1:1]                                      | passed | 2.3 seconds           |
./spec/resources/groups/users/add_spec.rb[1:2:2:1]                                  | passed | 1.47 seconds          |
./spec/resources/groups/users/add_spec.rb[1:2:2:2]                                  | passed | 1.59 seconds          |
./spec/resources/groups/users/add_spec.rb[1:2:2:3]                                  | passed | 1.49 seconds          |
./spec/resources/groups/users/get_spec.rb[1:1:2:1:1]                                | passed | 2.37 seconds          |
./spec/resources/groups/users/get_spec.rb[1:1:2:1:2]                                | passed | 1.43 seconds          |
./spec/resources/groups/users/get_spec.rb[1:1:2:2:1]                                | passed | 1.57 seconds          |
./spec/resources/groups/users/get_spec.rb[1:1:2:3:1]                                | passed | 1.49 seconds          |
./spec/resources/groups/users/get_spec.rb[1:1:3:1]                                  | passed | 1.44 seconds          |
./spec/resources/groups/users/index_spec.rb[1:1:2:1]                                | passed | 7.5 seconds           |
./spec/resources/groups/users/index_spec.rb[1:1:2:2]                                | passed | 6.16 seconds          |
./spec/resources/groups/users/remove_spec.rb[1:1]                                   | passed | 2.19 seconds          |
./spec/resources/groups/users/remove_spec.rb[1:2:2:1]                               | passed | 1.55 seconds          |
./spec/resources/groups/users/remove_spec.rb[1:2:2:2]                               | passed | 1.61 seconds          |
./spec/resources/groups/users/update_spec.rb[1:1:2]                                 | passed | 8.35 seconds          |
./spec/resources/keyword_spec.rb[1:1]                                               | passed | 2.51 seconds          |
./spec/resources/keyword_spec.rb[1:2]                                               | passed | 1.68 seconds          |
./spec/resources/media-entry/api_client_authorization_spec.rb[1:1:1]                | passed | 2.71 seconds          |
./spec/resources/media-entry/api_client_authorization_spec.rb[1:2:1]                | passed | 1.78 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:1:1]                             | passed | 2.82 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:1:1:2]                             | passed | 1.94 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:2:1:1:1]                           | passed | 2.19 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:2:1:1:2]                           | passed | 2.12 seconds          |
./spec/resources/media-entry/meta-data_spec.rb[1:2:1:2:1]                           | passed | 2.25 seconds          |
./spec/resources/media-entry/unsafe_methods_spec.rb[1:1]                            | passed | 2.41 seconds          |
./spec/resources/media-entry/unsafe_methods_spec.rb[1:2]                            | passed | 1.43 seconds          |
./spec/resources/media-entry/unsafe_methods_spec.rb[1:3]                            | passed | 1.58 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[1:1:1]                      | passed | 2.53 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:1:1]                      | passed | 1.92 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:2:1]                      | passed | 1.9 seconds           |
./spec/resources/media-entry/user_authorization_spec.rb[2:3:1]                      | passed | 1.94 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:4:1]                      | passed | 1.72 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:5:1]                      | passed | 1.95 seconds          |
./spec/resources/media-entry/user_authorization_spec.rb[2:6:1]                      | passed | 1.97 seconds          |
./spec/resources/media-entry_spec.rb[1:1:1:1]                                       | passed | 2.39 seconds          |
./spec/resources/media-entry_spec.rb[1:1:1:2:1]                                     | passed | 1.63 seconds          |
./spec/resources/media-entry_spec.rb[1:2:1:1:1]                                     | passed | 1.71 seconds          |
./spec/resources/media-file/api_client_authorization_spec.rb[1:1:1:1]               | passed | 2.86 seconds          |
./spec/resources/media-file/api_client_authorization_spec.rb[1:2:1:1]               | passed | 1.86 seconds          |
./spec/resources/media-file/api_client_authorization_spec.rb[1:2:2:1]               | passed | 1.89 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:1:1]                               | passed | 2.29 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:1]                               | passed | 1.73 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:1:1:1]                         | passed | 1.82 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:1:2:1]                         | passed | 1.88 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:1:2:2]                         | passed | 1.87 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:2:1:1]                         | passed | 1.94 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:2:1:2:1]                       | passed | 1.75 seconds          |
./spec/resources/media-file/media-file_spec.rb[1:2:2:2:1:3:1]                       | passed | 1.9 seconds           |
./spec/resources/media-file/media-file_spec.rb[1:2:2:2:1:4:1]                       | passed | 1.88 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[1:1:1]                       | passed | 2.36 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[2:1:1]                       | passed | 1.96 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[2:2:1]                       | passed | 2.17 seconds          |
./spec/resources/media-file/user_authorization_spec.rb[2:3:1]                       | passed | 2.13 seconds          |
./spec/resources/media_entries/filter/advanced_filter_spec.rb[1:1:1]                | passed | 3 minutes 8.1 seconds |
./spec/resources/media_entries/filter/advanced_filter_spec.rb[1:2:1]                | passed | 5.39 seconds          |
./spec/resources/media_entries/filter/collection_filter_spec.rb[1:1:2]              | passed | 3.37 seconds          |
./spec/resources/media_entries/filter/collection_filter_spec.rb[1:1:3]              | passed | 2.2 seconds           |
